as_of,node,level,n_leaves,window_q,observed,expected,n_study,llr,p_value,obs_exp,recurrence_interval
2022-04-01,Paroxetine,substance,1,4.0,3,2.792694965449161,7,0.012703875685724259,1.0,1.0742311770943795,1.0
2022-04-01,Diazepam,substance,1,3.0,21,20.598505147369906,68,0.005592851630206064,1.0,1.019491455800197,1.0
2022-04-01,Hydromorphone,substance,1,2.0,3,2.8608094768015793,14,0.004205764285333924,1.0,1.0486542443064184,1.0
2022-04-01,Cyclobenzaprine,substance,1,2.0,3,2.8608094768015793,14,0.004205764285333924,1.0,1.0486542443064184,1.0
2022-04-01,Temazepam,substance,1,3.0,4,3.937949513467776,13,0.0006992441798626473,1.0,1.0157570548632002,1.0
2022-04-01,Doxepin,substance,1,5.0,3,2.9809617825412493,6,0.00012082034089539243,1.0,1.0063866023275618,1.0
2022-07-01,Fentanyl analogs,family,8,3.0,138,62.96038034865293,208,57.299410371551176,0.0001,2.191854611357229,10000.0
2022-07-01,para-Fluorofentanyl,substance,1,6.0,143,86.48969889064976,150,56.46611776659694,0.0001,1.6533760879523591,10000.0
2022-07-01,Fentanyl and Fentanyl-related,category,9,6.0,2920,2611.988906497623,4530,43.6593478977926,0.0001,1.1179220527071017,10000.0
2022-07-01,Fentanyl,substance,1,6.0,2731,2492.056524035922,4322,27.4327309943439,0.0001,1.0958820450738034,10000.0
2022-07-01,Acetyl fentanyl,substance,1,3.0,37,16.042789223454832,53,17.524609151772435,0.0001,2.3063321149856764,10000.0
2022-07-01,Stimulants,superclass,11,5.0,2897,2764.1838351822503,5700,6.191583722266444,0.1027,1.0480489622749685,9.737098344693282
2022-07-01,Cutting agents and adulterants,family,5,6.0,11,6.342577918647649,11,6.056709727412567,0.1144,1.734310581768209,8.741258741258742
2022-07-01,Methamphetamine,substance,1,5.0,2173,2067.8034865293184,4264,5.192247318241243,0.2519,1.0508735545500252,3.969829297340214
2022-07-01,Phenethylamines (Amphetamines) (S),category,4,5.0,2195,2092.0507131537242,4314,4.9151768655564325,0.3139,1.0492097472585078,3.1857279388340234
2022-07-01,Levamisole,substance,1,4.0,5,1.975039619651347,5,4.644247268496327,0.4226,2.5315947843530595,2.36630383341221
2022-07-01,Opioids,superclass,29,6.0,3541,3426.145272054939,5942,4.566506983573632,0.4353,1.0335230175094627,2.297266253158741
2022-07-01,Ketamine,substance,1,1.0,7,2.2266244057052296,20,3.9521850584305005,0.6336,3.143772241992883,1.578282828282828
2022-07-01,Tramadol,substance,1,1.0,11,4.675911251980983,42,3.654979832888838,0.7314,2.352482630062701,1.3672409078479628
2022-07-01,Buprenorphine,substance,1,6.0,6,3.4595879556259908,6,3.3036598513159454,0.8814,1.7343105817682087,1.1345586566825505
2022-07-01,Benztropine,substance,1,2.0,4,1.2622820919175912,6,2.8886756068044006,0.9477,3.1688637790332703,1.0551862403714256
2022-07-01,Mitragynine,substance,1,2.0,9,4.207606973058637,20,2.865010485432115,0.9491,2.1389830508474574,1.0536297545042672
2022-07-01,root,root,211,5.0,7074,6948.285261489698,14328,2.207394605518033,0.9958,1.0180929155581833,1.004217714400482
2022-07-01,Chlorcyclizine,substance,1,6.0,4,2.306391970417327,4,2.2024399008772972,0.9968,1.734310581768209,1.0032102728731942
2022-07-01,Chlordiazepoxide,substance,1,1.0,4,1.3359746434231379,12,2.0870577108988413,0.9983,2.9940688018979835,1.0017028949213664
2022-07-01,Dissociatives,family,4,4.0,129,113.36727416798732,287,1.7573060990209157,0.9998,1.1378945197963228,1.0002000400080016
2022-07-01,Flubromazolam,substance,1,6.0,6,4.036185948230322,7,1.2922788024567973,1.0,1.4865519272298933,1.0
2022-07-01,Cocaine,substance,1,5.0,698,668.2535657686212,1378,1.2847036502218714,1.0,1.0445136932373336,1.0
2022-07-01,PCP,substance,1,4.0,114,101.91204437400951,258,1.1707513235713947,1.0,1.118611648900189,1.0
2022-07-01,Doxylamine,substance,1,2.0,5,2.7349445324881145,13,1.0222024882915088,1.0,1.8281906417499636,1.0
2022-07-01,Mirtazapine,substance,1,6.0,5,3.4595879556259908,6,0.9091158020585083,1.0,1.445258818140174,1.0
2022-07-01,Amlodipine,substance,1,4.0,5,3.160063391442155,8,0.8593611185598851,1.0,1.5822467402206621,1.0
2022-07-01,Depressants and Tranquilizers,category,21,4.0,145,134.3026941362916,340,0.6982514661189043,1.0,1.0796507168564518,1.0
2022-07-01,Duloxetine,substance,1,2.0,3,1.683042789223455,8,0.5650282192351836,1.0,1.7824858757062145,1.0
2022-07-01,Lorazepam,substance,1,5.0,25,21.822503961965133,45,0.4493616720707747,1.0,1.14560639070443,1.0
2022-07-01,"1,1-Difluoroethane",substance,1,4.0,4,2.765055467511886,7,0.4426608372211742,1.0,1.446625591058891,1.0
2022-07-01,Quetiapine,substance,1,4.0,22,18.960380348652933,48,0.39652129975081296,1.0,1.1603142761618188,1.0
2022-07-01,Bupropion,substance,1,3.0,6,4.540412044374009,15,0.3197998224888088,1.0,1.3214659685863874,1.0
2022-07-01,Cardiovascular medications,family,23,4.0,10,8.295166402535658,21,0.28416137839048927,1.0,1.2055213258824091,1.0
2022-07-01,Venlafaxine,substance,1,6.0,5,4.036185948230322,7,0.2840291143192515,1.0,1.2387932726915778,1.0
2022-07-01,Fluoxetine,substance,1,2.0,4,2.945324881141046,14,0.22161760396614905,1.0,1.3580844767285445,1.0
2022-07-01,Hydrocodone,substance,1,1.0,15,12.803090332805072,115,0.20232908256844606,1.0,1.171592139873124,1.0
2022-07-01,Acetaminophen,substance,1,4.0,4,3.160063391442155,8,0.18038004408738462,1.0,1.2657973921765295,1.0
2022-07-01,Codeine,substance,1,4.0,15,13.43026941362916,34,0.14983603964197312,1.0,1.1168800519204674,1.0
2022-07-01,Olanzapine,substance,1,3.0,11,9.68621236133122,32,0.12478093103015908,1.0,1.1356348167539267,1.0
2022-07-01,Clonazepam,substance,1,5.0,35,32.97622820919176,68,0.12049679613589936,1.0,1.0613706266820453,1.0
2022-07-01,Doxepin,substance,1,6.0,4,3.4595879556259908,6,0.10222124942785082,1.0,1.1562070545121392,1.0
2022-07-01,GHB,substance,1,5.0,5,4.364500792393027,9,0.08987233441415443,1.0,1.1456063907044298,1.0
2022-07-01,Diazepam,substance,1,4.0,30,28.440570522979396,72,0.07024503417191186,1.0,1.054831160147108,1.0
2022-07-01,Sertraline,substance,1,4.0,9,8.295166402535658,21,0.04905390589313974,1.0,1.084969193294168,1.0
2022-07-01,Analgesics,category,4,4.0,4,3.5550713153724245,9,0.045443217633509,1.0,1.1251532374902486,1.0
2022-07-01,Other,category,11,6.0,5,4.612783940834654,8,0.03884350831191008,1.0,1.0839441136051304,1.0
2022-07-01,Amphetamine,substance,1,3.0,16,15.134706814580031,50,0.03510468467482675,1.0,1.05717277486911,1.0
2022-07-01,Hydroxyzine,substance,1,6.0,9,8.648969889064976,15,0.016913846793363663,1.0,1.0405863490609255,1.0
2022-07-01,Inhalants,family,7,6.0,6,5.765979926043317,10,0.011275897862241618,1.0,1.0405863490609253,1.0
2022-07-01,Trazodone,substance,1,2.0,7,6.73217115689382,32,0.0066827786428433344,1.0,1.0397834274952917,1.0
2022-07-01,Paroxetine,substance,1,5.0,3,2.9096671949286845,6,0.002721239041252474,1.0,1.031045751633987,1.0
2022-07-01,Z-drugs,family,2,4.0,4,3.950079239302694,10,0.0005206553593256752,1.0,1.0126379137412238,1.0
2022-10-01,Fentanyl analogs,family,8,4.0,172,90.89546950139204,242,55.835539866852514,0.0001,1.8922835312200665,10000.0
2022-10-01,para-Fluorofentanyl,substance,1,3.0,112,51.39850670716274,179,44.07294874133123,0.0001,2.1790516335057655,10000.0
2022-10-01,Fentanyl and Fentanyl-related,category,9,6.0,2958,2689.575297393065,4888,30.068093289550376,0.0001,1.0998018917213852,10000.0
2022-10-01,Fentanyl,substance,1,6.0,2752,2556.417109592508,4646,16.75079960451629,0.0001,1.0765066427045888,10000.0
2022-10-01,Acetyl fentanyl,substance,1,4.0,42,21.784864591242723,58,14.500860694888921,0.0001,1.9279440468445024,10000.0
2022-10-01,Mitragynine,substance,1,3.0,17,7.465704884839281,26,7.487605310368117,0.0207,2.277079024985592,48.309178743961354
2022-10-01,Stimulants,superclass,11,6.0,3435,3300.3421918501645,5998,6.128666973294429,0.1003,1.0408011655525777,9.970089730807578
2022-10-01,Ketamine,substance,1,2.0,12,4.613515565679575,24,5.714963915651414,0.1441,2.601053324555629,6.939625260235947
2022-10-01,Methamphetamine,substance,1,6.0,2579,2476.6322450012653,4501,4.720065132346605,0.3995,1.0413334499723765,2.5031289111389237
2022-10-01,Phenethylamines (Amphetamines) (S),category,4,6.0,2608,2506.3452290559353,4555,4.599037002947981,0.434,1.0405589660057943,2.3041474654377883
2022-10-01,Opioids,superclass,29,4.0,2466,2352.765375854214,6264,4.3373891738186785,0.4961,1.0481283111813364,2.015722636565209
2022-10-01,Cutting agents and adulterants,family,5,6.0,11,6.602885345482156,12,3.9284095156154075,0.6354,1.6659383624655013,1.5738117721120555
2022-10-01,Levamisole,substance,1,5.0,5,2.3202986585674514,5,3.83871001450005,0.6754,2.1548950095445867,1.4806040864672787
2022-10-01,Tramadol,substance,1,3.0,20,12.347127309541888,43,3.039837024219273,0.9003,1.6198099767339367,1.1107408641563923
2022-10-01,Oxymorphone,substance,1,1.0,3,0.5988357377879018,7,2.953398588936816,0.9281,5.009721048182587,1.0774701002047193
2022-10-01,Benztropine,substance,1,3.0,4,1.4357124778537078,5,2.82756835915166,0.9624,2.7860731599823714,1.0390689941812137
2022-10-01,Lidocaine,substance,1,5.0,3,1.3921791951404707,3,2.3032260087000305,0.996,2.154895009544587,1.0040160642570282
2022-10-01,root,root,211,6.0,8368,8245.353075170842,14985,2.030462329828154,0.9982,1.014874672280376,1.0018032458425166
2022-10-01,Dissociatives,family,4,5.0,161,143.3944570994685,309,2.0099466400926502,0.9982,1.1227770114455613,1.0018032458425166
2022-10-01,Cocaine,substance,1,6.0,822,789.0447987851177,1434,1.535489076284776,1.0,1.0417659444249845,1.0
2022-10-01,Amlodipine,substance,1,5.0,6,3.712477853707922,8,1.3552359882199556,1.0,1.6161712571584401,1.0
2022-10-01,Doxylamine,substance,1,3.0,6,3.4457099468488988,12,1.1997363428893548,1.0,1.741295724988982,1.0
2022-10-01,Carisoprodol,substance,1,4.0,3,1.5024044545684636,4,1.1593079954589962,1.0,1.9967991913746632,1.0
2022-10-01,Duloxetine,substance,1,2.0,4,1.9222981523664895,10,1.147004117701361,1.0,2.080842659644503,1.0
2022-10-01,Muscle relaxants,family,7,1.0,4,1.7965072133637054,21,1.1298598884405986,1.0,2.2265426880811496,1.0
2022-10-01,PCP,substance,1,5.0,141,128.5445456846368,277,1.1226108868180997,1.0,1.0968960156887608,1.0
2022-10-01,Chlordiazepoxide,substance,1,2.0,4,2.1145279676031383,11,0.8802989605938829,1.0,1.8916751451313665,1.0
2022-10-01,Depressants and Tranquilizers,category,21,5.0,182,169.38180207542393,365,0.874752679137389,1.0,1.0744955938003147,1.0
2022-10-01,Amphetamine,substance,1,1.0,7,4.619589977220957,54,0.5871386591840042,1.0,1.5152859960552267,1.0
2022-10-01,Analgesics,category,4,5.0,5,3.712477853707922,8,0.41740180089173684,1.0,1.3468093809653667,1.0
2022-10-01,Chlorcyclizine,substance,1,6.0,3,2.2009617818273854,4,0.34190135197221383,1.0,1.3630404783808647,1.0
2022-10-01,Quetiapine,substance,1,5.0,22,19.49050873196659,42,0.3004308185651472,1.0,1.1287545288090695,1.0
2022-10-01,Cardiovascular medications,family,23,5.0,11,9.281194634269806,20,0.2959788325949717,1.0,1.1851922552495227,1.0
2022-10-01,Fluoxetine,substance,1,3.0,6,4.594279929131865,16,0.28638562738747453,1.0,1.3059717937417366,1.0
2022-10-01,Bupropion,substance,1,4.0,6,4.882814477347507,13,0.1997127290341736,1.0,1.228799502384408,1.0
2022-10-01,Lorazepam,substance,1,6.0,25,23.110098709187547,42,0.1731133293796936,1.0,1.0817781574451308,1.0
2022-10-01,Hydrocodone,substance,1,2.0,24,21.52973930650468,112,0.17062240134032036,1.0,1.1147371390952696,1.0
2022-10-01,Acetaminophen,substance,1,5.0,4,3.2484181219944315,7,0.1618089703522827,1.0,1.2313685768826212,1.0
2022-10-01,"1,1-Difluoroethane",substance,1,5.0,4,3.2484181219944315,7,0.1618089703522827,1.0,1.2313685768826212,1.0
2022-10-01,Codeine,substance,1,6.0,19,17.607694254619084,32,0.1232800027831924,1.0,1.079073712051518,1.0
2022-10-01,GHB,substance,1,6.0,5,4.401923563654771,8,0.09162019515754116,1.0,1.1358670653173872,1.0
2022-10-01,Diazepam,substance,1,5.0,32,30.627942293090356,66,0.05724501769313717,1.0,1.0447975803852543,1.0
2022-10-01,Trazodone,substance,1,3.0,9,8.327132371551505,29,0.037552414753940555,1.0,1.0808042430966096,1.0
2022-10-01,Clonazepam,substance,1,6.0,36,35.21538850923817,64,0.019468495783869333,1.0,1.0222803587856486,1.0
2022-10-01,Hydromorphone,substance,1,4.0,6,5.634016704631739,15,0.018883259903849314,1.0,1.0649595687331537,1.0
2022-10-01,Flubromazolam,substance,1,6.0,4,3.8516831181979247,7,0.006369444787860362,1.0,1.0385070311473255,1.0
2022-10-01,Paroxetine,substance,1,6.0,4,3.8516831181979247,7,0.006369444787860362,1.0,1.0385070311473255,1.0
2022-10-01,Venlafaxine,substance,1,6.0,4,3.8516831181979247,7,0.006369444787860362,1.0,1.0385070311473255,1.0
2022-10-01,Sertraline,substance,1,5.0,9,8.817134902556315,19,0.0035351867559651196,1.0,1.0207397413632253,1.0
2023-01-01,Fentanyl analogs,family,8,5.0,217,127.38080795826761,280,59.85632711455299,0.0001,1.7035533333333335,10000.0
2023-01-01,para-Fluorofentanyl,substance,1,4.0,148,79.57843018318573,215,44.68153869639003,0.0001,1.859800446670173,10000.0
2023-01-01,Fentanyl and Fentanyl-related,category,9,5.0,2622,2383.8408346475794,5240,21.736700514420562,0.0001,1.099905648854962,10000.0
2023-01-01,Acetyl fentanyl,substance,1,5.0,51,27.295887419628773,60,20.26708254161548,0.0001,1.8684133333333335,10000.0
2023-01-01,Fentanyl,substance,1,6.0,2826,2677.0641756642,4960,9.035613895129018,0.0042,1.055634013442673,238.0952380952381
2023-01-01,Mitragynine,substance,1,4.0,21,10.733834768894818,29,7.488681404984954,0.0217,1.9564303394025704,46.08294930875576
2023-01-01,Ketamine,substance,1,3.0,18,8.374378260342107,30,6.705842726211914,0.066,2.1494132985658414,15.15151515151515
2023-01-01,Levamisole,substance,1,6.0,7,3.7781147640422175,7,4.3167950245503,0.5228,1.852775904697685,1.9127773527161436
2023-01-01,Opioids,superclass,29,5.0,3106,2987.989809535363,6568,4.267063465650963,0.5351,1.0394948436865612,1.8688095683049897
2023-01-01,Lidocaine,substance,1,6.0,5,2.6986534028872984,5,3.0834250175359283,0.9121,1.8527759046976848,1.096371011950444
2023-01-01,Stimulants,superclass,11,6.0,3477,3386.270289942982,6274,2.64525328998414,0.978,1.026793404627646,1.0224948875255624
2023-01-01,Cutting agents and adulterants,family,5,6.0,13,8.635690889239354,16,2.623494454216025,0.9791,1.505380422566869,1.021346134204882
2023-01-01,Tramadol,substance,1,4.0,26,18.136479437098142,49,2.600594683392715,0.9799,1.433574806520445,1.020512297173181
2023-01-01,Metoprolol,substance,1,6.0,4,2.1589227223098386,4,2.4667400140287428,0.9885,1.8527759046976848,1.0116337885685383
2023-01-01,Methamphetamine,substance,1,6.0,2619,2550.767196409074,4726,1.986113929905585,0.9989,1.0267499141775787,1.0011012113324658
2023-01-01,Benztropine,substance,1,4.0,4,1.8506611670508308,5,1.9358130566245937,0.9991,2.161389708292363,1.0009008107296566
2023-01-01,Phenethylamines (Amphetamines) (S),category,4,6.0,2647,2579.912653160257,4780,1.8982032417163595,0.9993,1.026003727977986,1.0007004903432404
2023-01-01,Dissociatives,family,4,6.0,199,183.50843139633628,340,1.4296415923310484,1.0,1.0844188383377626,1.0
2023-01-01,Cardiovascular medications,family,23,1.0,5,2.3717093291277447,25,1.259761917219151,1.0,2.1081841432225064,1.0
2023-01-01,Oxymorphone,substance,1,2.0,3,1.238141453354361,7,1.1951396805076024,1.0,2.4229864785420343,1.0
2023-01-01,Amlodipine,substance,1,6.0,7,4.857576125197137,9,1.101326200667946,1.0,1.4410479258759772,1.0
2023-01-01,Cocaine,substance,1,6.0,828,801.5000606575276,1485,0.9538176612880633,1.0,1.0330629286799213,1.0
2023-01-01,Muscle relaxants,family,7,2.0,6,3.5375470095838892,20,0.901607157989488,1.0,1.696090534979424,1.0
2023-01-01,Chlordiazepoxide,substance,1,3.0,4,2.2331675360912286,8,0.8681790457945824,1.0,1.7911777488048677,1.0
2023-01-01,Depressants and Tranquilizers,category,21,6.0,221,208.87577338347688,387,0.7675777890045286,1.0,1.0580451548790397,1.0
2023-01-01,Carisoprodol,substance,1,5.0,3,1.8197258279752515,4,0.7203286928141477,1.0,1.6486000000000003,1.0
2023-01-01,Temazepam,substance,1,2.0,5,3.0069149581463055,17,0.6987368639250495,1.0,1.662833857822965,1.0
2023-01-01,PCP,substance,1,6.0,173,162.9986655343928,302,0.6695017828605447,1.0,1.0613583824923825,1.0
2023-01-01,root,root,211,6.0,8492,8427.894577217032,15615,0.529936118770074,1.0,1.0076063389492629,1.0
2023-01-01,Other,category,11,2.0,3,1.7687735047919446,10,0.450803578994744,1.0,1.696090534979424,1.0
2023-01-01,"1,1-Difluoroethane",substance,1,6.0,5,3.7781147640422175,7,0.44742486507566426,1.0,1.3234113604983464,1.0
2023-01-01,Doxylamine,substance,1,4.0,6,4.441586800921994,12,0.4190757864358141,1.0,1.3508685676827272,1.0
2023-01-01,Duloxetine,substance,1,4.0,5,3.7013223341016617,10,0.349229822029844,1.0,1.350868567682727,1.0
2023-01-01,Bupropion,substance,1,5.0,8,6.823971854907193,15,0.18492455978437028,1.0,1.172337777777778,1.0
2023-01-01,Analgesics,category,4,6.0,5,4.317845444619677,8,0.11874956372687662,1.0,1.1579849404360532,1.0
2023-01-01,Hydrocodone,substance,1,6.0,64,61.5292975858304,114,0.10805890482710989,1.0,1.040154893865367,1.0
2023-01-01,Sertraline,substance,1,6.0,10,9.175421569816814,17,0.08104954617170934,1.0,1.0898681792339322,1.0
2023-01-01,Inhalants,family,7,6.0,6,5.397306805774597,10,0.07376728622362161,1.0,1.1116655428186109,1.0
2023-01-01,Hydromorphone,substance,1,2.0,3,2.476282906708722,14,0.06392909989349438,1.0,1.2114932392710172,1.0
2023-01-01,Mirtazapine,substance,1,4.0,3,2.590925633871163,7,0.05030961960357855,1.0,1.157887343728052,1.0
2023-01-01,Quetiapine,substance,1,6.0,23,22.128957903675847,41,0.03734166301888475,1.0,1.0393620928791891,1.0
2023-01-01,Diazepam,substance,1,6.0,37,36.161955598689794,67,0.021128362820153623,1.0,1.0231747533405127,1.0
2023-01-01,Acetaminophen,substance,1,6.0,4,3.7781147640422175,7,0.014213732580245414,1.0,1.058729088398677,1.0
2023-01-01,Z-drugs,family,2,6.0,4,3.7781147640422175,7,0.014213732580245414,1.0,1.058729088398677,1.0
2023-01-01,Amphetamine,substance,1,5.0,25,24.566298677665895,54,0.007017092610186404,1.0,1.0176543209876545,1.0
2023-01-01,Codeine,substance,1,6.0,17,16.73165109790125,31,0.00467995760766754,1.0,1.0160383993503432,1.0
2023-01-01,GHB,substance,1,6.0,5,4.857576125197137,9,0.004544763433090571,1.0,1.0293199470542693,1.0
2023-01-01,Lorazepam,substance,1,6.0,24,23.748149945408226,44,0.002903267564843104,1.0,1.01060503892601,1.0
2023-01-01,Fluoxetine,substance,1,4.0,6,5.9221157345626585,16,0.0008116463446509042,1.0,1.0131514257620453,1.0
2023-01-01,Cyclobenzaprine,substance,1,6.0,6,5.9370374863520565,11,0.000725816891210776,1.0,1.01060503892601,1.0
2023-04-01,Fentanyl analogs,family,8,6.0,250,164.56856904563327,312,50.82721426966175,0.0001,1.5191236178925358,10000.0
2023-04-01,Acetyl fentanyl,substance,1,6.0,80,46.416775884665796,88,30.363213101346652,0.0001,1.7235147955726224,10000.0
2023-04-01,para-Fluorofentanyl,substance,1,5.0,152,97.27534850470632,219,27.839290119864295,0.0001,1.562574715346777,10000.0
2023-04-01,Fentanyl and Fentanyl-related,category,9,6.0,3134,2896.3013225306804,5491,20.733841646134948,0.0001,1.0820697334287122,10000.0
2023-04-01,Fentanyl,substance,1,6.0,2884,2731.732753485047,5179,9.005379222897943,0.0055,1.055740169429347,181.81818181818184
2023-04-01,Mitragynine,substance,1,5.0,21,11.992851185511737,27,6.263842464075887,0.0923,1.7510431568907963,10.834236186348864
2023-04-01,Opioids,superclass,29,6.0,3693,3565.652329322054,6760,4.820397271290545,0.3447,1.0357151115465482,2.901073397156948
2023-04-01,Ketamine,substance,1,4.0,19,10.999404265459313,31,4.255094524290268,0.5227,1.727366277432353,1.9131432944327529
2023-04-01,Methadone,substance,1,1.0,13,5.888359347074943,73,3.574858385143119,0.7466,2.207745695149835,1.339405304045004
2023-04-01,Phenethylamines (Amphetamines) (S),category,4,1.0,449,400.0857857738592,4960,3.1384911230822823,0.8894,1.122259315290418,1.124353496739375
2023-04-01,Methamphetamine,substance,1,1.0,439,395.08471345168596,4898,2.5698096485512423,0.975,1.111154102026993,1.0256410256410258
2023-04-01,Amphetamine,substance,1,1.0,10,5.00107232217324,62,2.156313098059343,0.9953,1.9995711631009672,1.0047221943132725
